xray_detection,name,RA,DEC,ExpTime,ExiML_2RXS,DETML_XMMSL,f_2RXS,errf_2RXS,fden_2RXS,errfden_2RXS,f_XMMSL,errf_XMMSL,plate,MJD,fiberID,DR14_RUN2D,DR14_PLUG_RA,DR14_PLUG_DEC,redshift,CLASS_BEST,CONF_BEST,DR14_ZWARNING,DR14_SN_MEDIAN_ALL,norm1_mgII,errnorm1_mgII,peak1_mgII,errpeak1_mgII,width1_mgII,errwidth1_mgII,fwhm1_mgII,errfwhm1_mgII,norm2_mgII,errnorm2_mgII,peak2_mgII,errpeak2_mgII,width2_mgII,errwidth2_mgII,fwhm2_mgII,errfwhm2_mgII,norm3_mgII,errnorm3_mgII,peak3_mgII,errpeak3_mgII,width3_mgII,errwidth3_mgII,fwhm3_mgII,errfwhm3_mgII,norm_heII,errnorm_heII,peak_heII,errpeak_heII,width_heII,errwidth_heII,fwhm_heII,errfwhm_heII,norm1_hb,errnorm1_hb,peak1_hb,errpeak1_hb,width1_hb,errwidth1_hb,fwhm1_hb,errfwhm1_hb,norm2_hb,errnorm2_hb,peak2_hb,errpeak2_hb,width2_hb,errwidth2_hb,fwhm2_hb,errfwhm2_hb,norm3_hb,errnorm3_hb,peak3_hb,errpeak3_hb,width3_hb,errwidth3_hb,fwhm3_hb,errfwhm3_hb,norm4_hb,errnorm4_hb,peak4_hb,errpeak4_hb,width4_hb,errwidth4_hb,fwhm4_hb,errfwhm4_hb,norm1_OIII4959,errnorm1_OIII4959,peak1_OIII4959,errpeak1_OIII4959,width1_OIII4959,errwidth1_OIII4959,fwhm1_OIII4959,errfwhm1_OIII4959,norm2_OIII4959,errnorm2_OIII4959,peak2_OIII4959,errpeak2_OIII4959,width2_OIII4959,errwidth2_OIII4959,fwhm2_OIII4959,errfwhm2_OIII4959,norm1_OIII5007,errnorm1_OIII5007,peak1_OIII5007,errpeak1_OIII5007,width1_OIII5007,errwidth1_OIII5007,fwhm1_OIII5007,errfwhm1_OIII5007,norm2_OIII5007,errnorm2_OIII5007,peak2_OIII5007,errpeak2_OIII5007,width2_OIII5007,errwidth2_OIII5007,fwhm2_OIII5007,errfwhm2_OIII5007,norm_pl1,errnorm_pl1,slope_pl1,errslope_pl1,norm_pl2,errnorm_pl2,slope_pl2,errslope_pl2,norm_gal1,errnorm_gal1,norm_gal2,errnorm_gal2,norm_feII1,errnorm_feII1,norm_feII2,errnorm_feII2,width_feII1,errwidth_feII1,width_feII2,errwidth_feII2,r_feII,OIII_Hbeta_ratio,virialfwhm_mgII,errvirialfwhm_mgII,virialfwhm_hb,errvirialfwhm_hb,mgII_chi,hb_chi,l_2500,errl_2500,l_3000,errl_3000,l_5100,errl_5100,l_bol1,errl_bol1,l_bol2,errl_bol2,logBHMS_mgII,errlogBHMS_mgII,logBHMVP_hb,errlogBHMVP_hb,logBHMMD_hb,errlogBHMMD_hb,logBHMA_hb,errlogBHMA_hb,l_edd1,l_edd2,edd_ratio1,edd_ratio2,broad_Hb_fwhm_vi,narrow_Hb_fwhm_vi,narrow_OIII_A_vi,narrow_Hb_A_vi,Log(OIII/Hb)_vi
2RXS ,2RXS J102324.5+503755  ,155.85248,50.63198,546.93,156.0,-99.0,5.01187233626e-13,2.43544740278e-13,2.0511621788e-31,8.13015791069e-32,-99.0,-99.0,8168,56992,774,v5_10_0,155.85249,50.629298,0.1134805,QSO   ,3,0,26.426626,,,,,,,,,,,,,,,,,,,,,,,,,3.3438221,0.19896286,4685.8599,1.4059883,22.905843,1.6472045,3069.2598,248.16449,14.944349,0.77796757,4863.3721,0.057846023,2.6604408,0.069602365,18.45066,10.103339,2.8757876,0.59926629,4886.9213,1.0175415,6.0098786,1.4938575,502.21648,215.80042,12.775158,0.3482846,4860.4891,0.8874337,21.362268,0.71449368,2734.7913,103.77718,2.0210914,0.14778143,4862.4286,11.873248,164.74046,14.689831,23550.228,2133.5351,26.041305,0.87762281,4960.6051,0.057846023,2.6604408,0.069602365,18.089008,9.9053031,5.7474668,0.80775925,4958.5851,0.31837109,5.6728599,0.28409913,446.97663,40.447405,78.123915,2.6328684,5008.9361,0.057846023,2.6604408,0.069602365,17.914468,9.8097272,17.2424,2.4232778,5006.9161,0.31837109,5.6728599,0.28409913,442.66203,40.056972,,,,,2138547800.0,3196712400.0,-2.266723,0.18193406,,,15.093044,0.67567256,,,0.48744213,0.078874445,,,27.216087,6.8874152,0.1404761,0.46195856,,,3465.7873,279.35113,,0.83360728,,,,,3.4755933e+39,6.959038e+37,,,1.6413837e+44,3.2864754e+42,,,7.6139034,0.074358455,7.2932493,0.075314985,7.5838754,0.07453237,,5.3437577e+45,,0.030715909,3893.9568381728645,476.7839480352431,27.803323400959094,3.735552938287391,0.8717418159480133
2RXS ,2RXS J000914.2+243755  ,2.30957,24.63211,242.51,15.0,-99.0,2.02768271952e-12,7.58438449106e-13,7.74461797791e-31,2.63066618011e-31,-99.0,-99.0,7664,57367,282,v5_10_0,2.313310399999,24.627548,0.11871655,QSO   ,3,0,34.01136,,,,,,,,,,,,,,,,,,,,,,,,,2.9338572,0.21347717,4690.0,0.0,20.92454,1.9131597,2768.317,287.97635,29.372848,0.83947023,4862.2035,0.036569125,2.2741454,0.046922727,37.632239,6.8128455,2.6368229,0.22861028,4830.0,0.0,205.4144,18.421502,29653.285,2692.5039,13.839212,0.31362517,4866.2295,0.71303275,25.624431,0.62016753,3349.889,89.970748,1.5649899,0.33200554,4900.0,0.0,55.117351,12.426488,7575.9327,1790.3204,34.03715,1.259674,4959.4365,0.036569125,2.2741454,0.046922727,36.894434,6.6792752,4.3453878,1.2216848,4958.07,0.42220985,4.3355449,0.39608186,256.6088,56.39632,102.11145,3.7790219,5007.7675,0.036569125,2.2741454,0.046922727,36.538358,6.6148121,13.036164,3.6650544,5006.401,0.42220985,4.3355449,0.39608186,254.13154,55.851879,,,,,133472.34,60797.515,-1.0369657,0.05636624,,,14.396185,0.79216065,,,1.7027949,0.098007074,,,32.238854,2.0591587,0.30612425,0.27856914,,,4446.3215,344.37154,,1.1851064,,,,,8.4948278e+39,8.546605e+37,,,4.0117675e+44,4.0362198e+42,,,8.0243641,0.069457844,7.7464038,0.069938481,8.0020986,0.069545232,,1.3750151e+46,,0.02917617,5023.26603212795,369.60196837042866,23.910358590451526,5.805553376110136,0.6147424670959347
2RXS ,2RXS J004520.3-034828  ,11.33486,-3.80791,321.46,32.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7906,57333,617,v5_10_0,11.33407199999,-3.8119195,0.1259188,QSO   ,3,0,43.39428,,,,,,,,,,,,,,,,,,,,,,,,,3.0130808,0.31283905,4686.858,0.85315986,7.4957054,0.92830816,747.45656,139.82635,12.208691,0.74867079,4863.2907,0.02521076,2.1120203,0.031924565,61.157979,4.634183,15.29379,0.29495258,4861.2,0.66146413,23.64171,0.54859878,3065.4186,79.670168,4.0620464,0.39885615,4900.0,0.0,46.092279,4.5682479,6275.6643,658.1608,8.9800608,0.33507451,4844.989,3.067504,124.35081,2.395187,17749.873,349.18059,39.043938,0.57423493,4960.5237,0.02521076,2.1120203,0.031924565,59.959199,4.5433467,11.289933,0.43342575,4959.1079,0.10615729,6.6440044,0.14810763,585.17747,21.083969,117.13181,1.7227048,5008.8547,0.02521076,2.1120203,0.031924565,59.380646,4.4995075,33.8698,1.3002773,5007.4389,0.10615729,6.6440044,0.14810763,579.52943,20.88047,,,,,27600.237,7953.6267,-0.81507954,0.035311211,,,13.323697,0.63290417,,,0.39194987,0.087268543,,,26.638169,8.9900887,0.041029729,0.27938669,,,5476.1906,542.76191,,1.2509006,,,,,1.2788767e+40,8.9139853e+37,,,6.0396232e+44,4.2097188e+42,,,8.2941566,0.087602236,8.0357404,0.087935218,8.2754445,0.087662778,,2.5591746e+46,,0.023599887,5930.416040386916,432.59244693733183,25.92157765216573,2.1098840342253555,1.0894028444722244
2RXS ,2RXS J000116.9+051831  ,0.32078,5.30875,429.84,87.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,8740,57367,264,v5_10_0,0.316206899999,5.3172447,0.1369556,QSO   ,3,0,41.00131,,,,,,,,,,,,,,,,,,,,,,,,,1.9587325,0.15293305,4687.1831,1.5998297,17.553382,1.6484792,2262.2357,248.28592,12.169753,0.52451353,4863.0682,0.046212859,1.954169,0.063718068,84.075579,9.2497642,13.561714,0.15178865,4860.4419,0.36927711,32.521775,0.45962498,4355.6861,66.759279,2.1809499,0.11170482,4854.0057,10.978462,207.77481,18.152776,29849.927,2640.968,1.110223e-16,0.0,4861.3214,0.0,27.537605,0.0,3631.1008,0.0,20.404421,1.7556304,4960.3012,0.046212859,1.954169,0.063718068,82.42751,9.0684482,1.1821126,1.7628919,4961.2138,1.3191904,3.196305,1.1194509,94.33774,159.29258,61.213263,5.2668912,5008.6322,0.046212859,1.954169,0.063718068,81.632122,8.9809418,3.5463377,5.2886758,5009.5448,1.3191904,3.196305,1.1194509,93.42759,157.75576,,,,,52420.732,28843.093,-0.95689688,0.066900147,,,11.255234,0.53590019,,,2.3953761,0.067425171,,,46.402496,0.51734566,0.46912984,0.14403309,,,5266.5167,343.4314,,1.3070505,,,,,9.8805267e+39,8.3377797e+37,,,4.6661776e+44,3.9376e+42,,,8.2042221,0.058473536,7.9334806,0.058876669,8.1832691,0.058546833,,2.0804891e+46,,0.022428273,5918.0738634037525,317.83292426735295,16.842795420940316,2.9625032590855493,0.7547553367821038
2RXS ,2RXS J021658.1-032456  ,34.24234,-3.41561,355.52,13.0,-99.0,2.67300640866e-12,4.60279315651e-13,9.50604793641e-31,1.61126933622e-31,-99.0,-99.0,7885,57336,986,v5_10_0,34.24077099999,-3.4165169,0.13754344,QSO   ,3,0,57.585136,,,,,,,,,,,,,,,,,,,,,,,,,6.601996,0.17620122,4687.5507,1.6932841,49.612525,1.5402308,7090.2484,231.97689,23.236037,1.1763211,4863.4968,0.013968655,2.2440537,0.014066562,41.990168,2.0418214,33.584477,0.96544101,4861.625,0.35151814,38.680669,0.5393957,5248.96,78.32665,38.156147,0.95056229,4858.6252,0.19686328,14.658569,0.32618618,1761.7944,47.394842,1.110223e-16,0.0,4861.28,0.0,28.139115,0.0,3718.4833,0.0,96.517714,0.70304334,4960.7298,0.013968655,2.2440537,0.014066562,41.167138,2.0018006,5.4795702,0.22647398,4958.8884,0.2309753,9.8367892,0.27702469,1039.7346,39.43782,289.55314,2.10913,5009.0608,0.013968655,2.2440537,0.014066562,40.769928,1.9824858,16.43871,0.67942194,5007.2194,0.2309753,9.8367892,0.27702469,1029.6988,39.057155,,,,,13141438000.0,3888063100.0,-2.2912305,0.03616006,,,7.6971212,0.73681205,,,5.8493935,0.11297312,,,76.618283,0.14726194,0.53778415,0.42474377,,,3114.2751,287.43721,,2.7905973,,,,,2.6257219e+40,1.1914344e+38,,,1.2400235e+45,5.6266684e+42,,,7.9601234,0.081153358,7.7360735,0.081370128,7.9476598,0.08119277,,1.1859511e+46,,0.10455941,3326.2166969496016,358.96530550715005,35.73810218247952,2.900709829676315,1.0906271995805303
2RXS ,2RXS J000117.2+263252  ,0.32197,26.54805,288.26,106.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7666,57339,908,v5_10_0,0.31867598,26.549436,0.13926804,QSO   ,3,0,23.106161,,,,,,,,,,,,,,,,,,,,,,,,,1.7653347,0.10442616,4683.2887,2.8319327,38.555053,2.9457477,5429.9013,444.05311,8.4672334,0.64487338,4863.0414,0.062164183,1.8706414,0.049842135,96.201564,7.2354759,1.110223e-16,0.0,4861.3077,0.0,13.2407,0.0,1554.9198,0.0,5.3305288,0.83209422,4859.865,1.4960993,27.468125,1.7284226,3622.096,251.07787,6.2287852,0.81531955,4865.9415,0.64826657,12.167949,1.1414905,1397.8029,165.60908,15.83198,0.27614773,4960.2744,0.062164183,1.8706414,0.049842135,94.315788,7.0936436,2.5328488,0.26119775,4955.6847,0.31687256,1.5753091,0.23231795,136.47442,33.094631,47.49594,0.82844318,5008.6054,0.062164183,1.8706414,0.049842135,93.405679,7.0251928,7.5985465,0.78359326,5004.0157,0.31687256,1.5753091,0.23231795,135.15629,32.774989,,,,,2115.6195,1658.5002,-0.66825958,0.096439642,,,10.10384,0.51016177,,,0.85107301,0.056074442,,,30.508415,3.0967823,0.66694854,0.42351466,,,2472.9194,240.30715,,1.1339627,,,,,4.5646465e+39,9.0453966e+37,,,2.1557e+44,4.2717791e+42,,,7.3799086,0.088708783,7.0722761,0.089655452,7.3522481,0.088880904,,3.1178267e+45,,0.069141111,3523.6915286793906,343.3182763518499,19.380515096358053,3.847275978073405,0.7022119747386693
2RXS ,2RXS J232255.9+185805  ,350.73303,18.96831,455.85,21.0,-99.0,5.2966344389e-12,6.18981902836e-13,1.85780445506e-30,2.12336893695e-31,-99.0,-99.0,7604,56947,430,v5_10_0,350.73605,18.971269,0.1418248,QSO   ,3,0,33.47399,,,,,,,,,,,,,,,,,,,,,,,,,4.2855702,0.1692318,4684.8989,1.1446202,27.821151,1.4035556,3810.5666,211.50081,13.332964,1.06872,4864.0514,0.028500035,2.4047273,0.037713694,18.665587,5.4736793,13.717388,2.0492159,4859.1263,0.49488108,11.242437,0.97521585,1265.3006,141.68412,31.477617,2.0621063,4860.2942,0.27366409,24.169552,0.63853119,3142.6588,92.746767,3.0595085,0.16463323,4887.5335,6.5246545,139.46441,7.4371759,19778.38,1074.5531,40.699356,0.69800349,4961.2844,0.028500035,2.4047273,0.037713694,18.299773,5.3664042,6.867379,0.64357522,4959.7754,0.19502915,5.9547642,0.24618191,486.99465,35.040688,122.09807,2.0940105,5009.6154,0.028500035,2.4047273,0.037713694,18.123223,5.314631,20.602137,1.9307257,5008.1064,0.19502915,5.9547642,0.24618191,482.29488,34.702526,,,,,14624.264,7771.6284,-0.81953575,0.065604513,,,13.566355,0.62816466,,,2.3933953,0.066867426,,,34.598968,0.9322956,0.311405,0.30306825,,,2910.768,262.44738,,1.3491011,,,,,9.375945e+39,1.1004811e+38,,,4.4278839e+44,5.1971324e+42,,,7.6778078,0.080864615,7.4045622,0.081425335,7.6563995,0.080966564,,6.1908627e+45,,0.071522889,2999.1490068970065,432.1238646388113,35.05317808295251,3.369265933949894,1.017192108317918
2RXS ,2RXS J002809.8+184937  ,7.04085,18.82706,347.63,20.0,-99.0,2.48313310529e-12,6.14286193919e-13,9.01571137592e-31,2.15292110171e-31,-99.0,-99.0,7590,56944,922,v5_10_0,7.047286999999,18.827502,0.1429428,QSO   ,3,0,33.490837,,,,,,,,,,,,,,,,,,,,,,,,,5.6967753,0.15782922,4690.0,0.0,26.434864,0.91832088,3597.7526,138.22928,9.2250563,1.1281654,4863.2881,0.037544175,1.632121,0.057623589,130.82043,8.3646687,26.206349,0.95247173,4861.9461,0.16648405,8.3895497,0.26370761,850.32588,38.290504,17.551616,0.88732403,4868.1187,0.41692475,21.653959,0.56550491,2772.8052,82.007859,2.3693466,0.12998055,4893.7065,6.4086998,129.06198,7.768695,18252.794,1120.9528,20.79618,0.92256531,4960.5211,0.037544175,1.632121,0.057623589,128.25617,8.2007097,12.343758,0.49896608,4956.8962,0.23446912,3.4626588,0.11054444,132.35381,15.743654,62.388541,2.7676959,5008.8521,0.037544175,1.632121,0.057623589,127.01861,8.1215801,37.031274,1.4968982,5005.2272,0.23446912,3.4626588,0.11054444,131.07579,15.591632,,,,,5662794.9,2298913.1,-1.474516,0.049975214,,,8.0063368,0.56612955,,,2.8524281,0.057441489,,,14.476532,0.70438033,0.5489413,0.24985748,,,1757.5612,227.98494,,1.7970805,,,,,1.3361341e+40,1.0231884e+38,,,6.310027e+44,4.8321096e+42,,,7.316531,0.11433357,7.0602072,0.1146994,7.2981994,0.11440008,,2.6944765e+45,,0.23418379,2085.827910146485,412.1793529930553,18.21440356233141,3.424925866424721,0.7257637791781288
2RXS ,2RXS J002106.5+183728  ,5.2775,18.62453,432.67,23.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7590,56944,540,v5_10_0,5.277011599999,18.629368,0.1444506,QSO   ,3,0,23.306149,,,,,,,,,,,,,,,,,,,,,,,,,1.2273478,0.19057642,4684.9014,1.2065516,6.8758174,1.2566098,654.3592,189.35579,4.9345818,0.55825261,4863.0537,0.067826079,2.9083385,0.10278432,54.438565,14.920942,1.7341941,0.30948465,4853.115,1.3587458,5.6936242,1.5960483,459.711,232.16884,3.452541,0.86009916,4871.4185,16.733425,38.717894,7.5365214,5243.802,1092.3278,1.4676571,1.7599456,4830.0,0.0,30.791451,3.120279,4130.2328,456.06289,9.336003,0.39371283,4960.2867,0.067826079,2.9083385,0.10278432,53.371444,14.628457,4.5679078,0.39034306,4958.971,0.18813442,7.2072067,0.26759568,665.3709,38.094832,28.008009,1.1811385,5008.6177,0.067826079,2.9083385,0.10278432,52.856432,14.487299,13.703723,1.1710292,5007.302,0.18813442,7.2072067,0.26759568,658.94867,37.727136,,,,,28.960825,16.11424,-0.18305868,0.068456145,,,8.8674532,0.44530466,,,1.0408453,0.047799274,,,57.205562,0.81381294,1.0143667,0.88739234,,,6277.8852,323.83458,,1.0484417,,,,,4.3612061e+39,8.2442998e+37,,,2.0596232e+44,3.8934531e+42,,,8.1792152,0.048909756,7.8694046,0.049812833,8.1511587,0.049073951,,1.964077e+46,,0.010486469,6930.132376019195,646.6623953185787,20.878332264650762,1.750431365938586,1.0765507179741125
2RXS ,2RXS J015942.2+023804  ,29.92598,2.63458,404.15,9.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7836,57278,838,v5_10_0,29.924708,2.6405288,0.14716887,QSO   ,3,0,23.467962,,,,,,,,,,,,,,,,,,,,,,,,,1.905573,0.10685073,4688.4041,1.4922945,24.486479,1.6518427,3305.5988,248.72874,9.4554387,1.2002921,4862.2023,0.044594345,1.893485,0.09676269,92.901443,14.049256,7.6346061,0.64961215,4863.0643,0.3190354,7.4011168,0.659881,706.64236,95.793069,8.5013134,0.63677106,4863.1869,0.4019191,20.086828,0.78893758,2548.1269,114.52514,0.84555375,0.075167242,4900.0,0.0,142.41831,15.554149,20153.637,2240.9316,20.305961,2.2305173,4959.4353,0.044594345,1.893485,0.09676269,91.080049,13.773812,11.573164,2.3272567,4959.4668,0.067664336,3.3378704,0.17019189,114.52215,24.226032,60.917883,6.6915518,5007.7663,0.044594345,1.893485,0.09676269,90.201017,13.640878,34.719493,6.98177,5007.7978,0.067664336,3.3378704,0.17019189,113.41688,23.992223,,,,,1480880.8,1559589.6,-1.480687,0.13022779,,,8.8394102,0.38709762,,,0.57566165,0.039730814,,,20.473316,2.8687736,0.34469192,0.63258171,,,3126.6088,250.22314,,1.1743719,,,,,3.5435263e+39,8.2916752e+37,,,1.6734658e+44,3.9158266e+42,,,7.5286501,0.074594651,7.2089206,0.075712503,7.4987901,0.074797896,,4.391303e+45,,0.038108639,2505.4619275723926,373.8356464506139,51.33459977184914,5.319165354521621,0.9845666891624187
2RXS ,2RXS J004047.9+185437  ,10.19962,18.91035,426.06,18.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7588,56903,970,v5_10_0,10.19234399999,18.906767,0.15537393,QSO   ,3,0,35.242905,,,,,,,,,,,,,,,,,,,,,,,,,2.671498,0.34797681,4682.3274,3.1774661,28.648699,4.2635541,3937.4292,642.82413,7.6184511,0.88369681,4862.7163,0.043680552,2.4441455,0.059755597,12.948073,8.6751719,18.164249,50.181566,4867.8662,7.5938781,29.382876,9.6146898,3893.8273,1394.3737,13.114035,49.87495,4861.1516,17.873567,36.527751,15.734103,4936.8153,2285.0461,4.7419801,0.68250053,4874.6876,11.030716,110.29149,8.5573462,15605.648,1239.7867,22.425132,0.53810522,4959.9492,0.043680552,2.4441455,0.059755597,12.694244,8.5051071,4.2338608,0.45606072,4958.3246,0.335989,7.2963573,0.48146575,678.15073,68.550238,67.275396,1.6143157,5008.2802,0.043680552,2.4441455,0.059755597,12.571742,8.423031,12.701582,1.3681821,5006.6556,0.335989,7.2963573,0.48146575,671.60431,67.888498,,,,,4490476.4,2073297.9,-1.4152556,0.0564584,,,7.5514745,0.77098996,,,4.0591088,0.11877666,,,81.016212,0.29120997,0.45855805,0.16541068,,,5149.3459,328.45288,,1.1187906,,,,,2.1429265e+40,1.7969942e+38,,,1.0120185e+45,8.4864851e+42,,,8.3527929,0.057224314,8.1190364,0.05762492,8.3385644,0.057297152,,2.9291138e+46,,0.034550331,5103.490182518154,426.4760924453768,13.73368708901278,1.0282601083087788,1.1256841605881338
2RXS ,2RXS J122313.2+540905  ,185.80525,54.15165,399.55,198.0,-99.0,3.50751873951e-12,4.64396755167e-13,1.23310483321e-30,1.60051969713e-31,-99.0,-99.0,8220,57432,650,v5_10_0,185.80506,54.151795,0.156,BLAGN ,3,0,39.29884,,,,,,,,,,,,,,,,,,,,,,,,,12.928264,0.65473416,4686.3654,0.19674317,3.508933,0.19514783,146.965,29.397203,61.522667,1.2200752,4863.2837,0.043745361,2.3001901,0.022037609,33.843214,3.1989931,22.513764,8.9114148,4848.3053,7.6155891,22.769947,2.3161695,2946.6347,337.28707,12.088999,8.0835955,4883.0346,16.200406,23.847573,5.0797286,3081.4737,734.46518,6.7213104,0.21660409,4830.0,0.0,161.61147,5.6137798,23251.008,820.51528,130.95236,1.8474054,4960.5167,0.043745361,2.3001901,0.022037609,33.17984,3.1362884,42.254224,1.8833083,4956.17,0.11845643,2.050875,0.057645703,68.721414,8.2110591,392.85707,5.5422162,5008.8477,0.043745361,2.3001901,0.022037609,32.859684,3.106026,126.76267,5.649925,5004.501,0.11845643,2.050875,0.057645703,68.057736,8.1317607,,,,,442043860.0,181426690.0,-1.93137,0.050208355,,,9.2368213,0.82243106,,,3.5150362,0.12155556,,,57.895556,0.55589423,0.3293079,0.57531511,,,4982.8401,356.72967,,2.1281206,,,,,2.5645834e+40,2.3223048e+38,,,1.2111502e+45,1.0967317e+43,,,8.3632474,0.064150174,8.138072,0.064582768,8.3505791,0.064228827,,3.0004803e+46,,0.04036521,5060.292563077274,424.25250409560164,63.657599579995534,8.558382239025079,0.8714585788136582
2RXS ,2RXS J111741.4+530143  ,169.4226,53.02884,370.82,16.0,-99.0,1.74984668862e-12,3.44265767225e-13,6.25172692766e-31,1.19559281128e-31,-99.0,-99.0,8164,57127,578,v5_10_0,169.41867,53.030898,0.159,BLAGN ,3,0,29.132786,,,,,,,,,,,,,,,,,,,,,,,,,3.0732031,0.19068279,4686.5565,2.1469142,31.188889,2.3560265,4316.5165,354.90448,12.070498,1.1556987,4861.2109,0.071977912,2.1509066,0.088688302,55.536978,12.879538,10.193015,0.0,4861.4462,0.0,0.0,0.0,0.0,0.0,7.507249,0.57282328,4856.1656,1.7758503,46.195514,2.0991975,6347.3195,305.17629,28.999187,0.63009525,4861.4981,0.21259105,14.759918,0.34711898,1775.4705,50.406574,14.812086,0.67478677,4958.4439,0.071977912,2.1509066,0.088688302,54.447921,12.626976,6.155162,0.58896623,4955.7152,0.32110854,4.9843402,0.19594737,349.15368,27.913331,44.436258,2.0243603,5006.7749,0.071977912,2.1509066,0.088688302,53.922329,12.505086,18.465486,1.7668987,5004.0462,0.32110854,4.9843402,0.19594737,345.78142,27.643733,,,,,331492890.0,211058980.0,-1.9672795,0.07742515,,,4.7020544,0.64444201,,,4.8934062,0.11520245,,,82.71755,0.19946738,1.1101722,0.23429079,,,2491.4201,236.77412,,1.6718005,,,,,1.592612e+40,1.6337233e+38,,,7.5212695e+44,7.7154219e+42,,,7.657734,0.084774765,7.4097988,0.085264822,7.6409276,0.084863866,,5.9112234e+45,,0.12723711,2400.553423215972,411.1572780274769,14.614093091064852,2.2359334904370107,0.8153129884700013
2RXS ,2RXS J001821.6+011859  ,4.59033,1.31642,419.85,56.0,-99.0,2.67300640866e-12,4.89271251503e-13,9.52796164008e-31,1.69222290275e-31,-99.0,-99.0,7854,56989,500,v5_10_0,4.591783799999,1.3172179,0.1618536,QSO   ,3,0,23.801985,,,,,,,,,,,,,,,,,,,,,,,,,2.9278415,0.37233892,4685.7073,0.54325014,3.8225047,0.56121974,194.22893,84.554403,26.203689,0.76159378,4862.5782,0.038297753,2.1349795,0.044571813,57.833686,6.4710108,5.7146315,32.7572,4874.0657,74.039688,35.492565,8.6511602,4773.799,1255.1264,5.238565,34.37465,4858.5914,27.371388,30.766789,20.950866,4102.3441,3044.2657,2.3649439,0.19397431,4855.5432,10.124463,179.44644,20.567822,25721.756,2990.8783,25.424122,0.78913779,4959.8112,0.038297753,2.1349795,0.044571813,56.699904,6.344152,8.7743582,0.68050848,4957.8332,0.17838074,4.4933136,0.13419873,279.08611,19.108869,76.272365,2.3674134,5008.1422,0.038297753,2.1349795,0.044571813,56.152723,6.2829279,26.323074,2.0415254,5006.1642,0.17838074,4.4933136,0.13419873,276.39173,18.924387,,,,,15555757.0,11958040.0,-1.6354958,0.094004907,,,3.1516781,0.63356823,,,1.153984,0.097439825,,,58.798148,1.2579615,0.25848638,0.33425891,,,5722.8659,377.96873,,1.3217706,,,,,1.2538988e+40,1.6073031e+38,,,5.9216624e+44,7.5906499e+42,,,8.3281435,0.06014989,8.068785,0.060762259,8.3092601,0.060261229,,2.767495e+46,,0.021397193,5695.91467770769,411.2923560985733,33.08320752392512,7.852523217804459,0.6245983800111636
2RXS ,2RXS J222108.7+214523  ,335.28662,21.75656,492.28,89.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7583,56958,210,v5_10_0,335.28306,21.754737,0.1746202,QSO   ,3,0,32.157047,,,,,,,,,,,,,,,,,,,,,,,,,2.482754,0.21433031,4689.1294,1.0074294,10.420323,1.0433519,1187.4012,157.07881,7.2792796,0.60316681,4863.4869,0.03735599,2.4394881,0.046711735,13.622064,6.7804213,2.798109,0.3047863,4848.671,1.5860254,13.103541,1.8436352,1539.0021,268.43025,6.9012321,0.25211344,4867.1232,1.607683,48.842521,1.3466623,6716.9676,195.34074,1.110223e-16,0.0,4861.4987,0.0,28.084832,0.0,3710.4333,0.0,21.223552,0.39579797,4960.7199,0.03735599,2.4394881,0.046711735,13.355064,6.6475211,3.4356793,0.29951535,4957.0074,0.52233656,6.4779259,0.30831336,561.77319,43.908802,63.670655,1.1873939,5009.0509,0.03735599,2.4394881,0.046711735,13.226204,6.583381,10.307038,0.89854604,5005.3384,0.52233656,6.4779259,0.30831336,556.34877,43.484823,,,,,22310.628,8942.3634,-0.86126343,0.04844484,,,10.181163,0.46331915,,,1.9682461,0.10884564,,,79.012206,0.51714483,0.88150135,0.56728781,,,5562.527,377.1276,,1.2086982,,,,,1.5778733e+40,1.5553075e+38,,,7.4516644e+44,7.3450954e+42,,,8.3533654,0.061029049,8.104986,0.061499942,8.3364782,0.061114666,,2.9329779e+46,,0.02540648,6516.669447084842,403.85882213172056,21.157134039122248,1.46578983244185,1.1593851326464915
